,SalesOrderNumber,Cluster Labels without Region,Cluster Labels with Region
16972,63807,0,2
16973,63808,0,2
16974,63809,0,2
16975,63810,0,2
16976,63811,0,2
16977,63812,0,2
16978,63813,0,2
16979,63814,1,2
16980,63815,1,2
16981,63816,1,0
16982,63817,0,2
16983,63818,1,1
16984,63819,0,0
16985,63820,0,2
16986,63821,1,2
16987,63822,1,2
16988,63823,1,0
16989,63824,0,0
16990,63825,0,2
16991,63826,1,2
16992,63827,0,2
16993,63828,2,2
16994,63829,1,2
16995,63830,1,0
16996,63831,1,0
16997,63832,1,2
16998,63833,2,2
16999,63834,0,2
17000,63835,1,2
17001,63836,0,2
17002,63837,0,2
17003,63838,0,2
17004,63839,0,2
17005,63840,2,2
17006,63841,0,2
17007,63842,0,2
17008,63843,1,2
17009,63844,1,2
17010,63845,0,2
17011,63846,1,2
17012,63847,0,2
17013,63848,1,2
17014,63849,0,2
17015,63850,1,2
17016,63851,0,2
17017,63852,0,2
17018,63853,1,2
17019,63854,1,2
17020,63855,2,2
17021,63856,1,2
17022,63857,1,2
17023,63858,0,2
17024,63859,1,2
17025,63860,1,2
17026,63861,0,2
17027,63862,0,2
17028,63863,1,0
17029,63864,0,2
17030,63865,0,2
17031,63866,0,2
17032,63867,1,0
17033,63868,0,2
17034,63869,2,2
17035,63870,0,0
17036,63871,0,2
17037,63872,0,2
17038,63873,0,2
17039,63874,1,0
17040,63875,1,0
17041,63876,1,2
17042,63877,1,2
17043,63878,0,2
17044,63879,0,2
17045,63880,2,2
17046,63881,0,2
17047,63882,2,2
17048,63883,0,2
17049,63884,0,2
17050,63885,1,2
17051,63886,0,2
17052,63887,2,2
17053,63888,2,2
17054,63889,0,2
17055,63890,0,2
17056,63891,0,2
17057,63892,0,2
17058,63893,1,0
17059,63894,1,2
17060,63895,1,2
17061,63896,0,2
17062,63897,0,2
17063,63898,1,2
17064,63899,0,2
17065,63900,0,2
17066,63901,0,2
17067,63902,0,2
17068,63903,0,2
17069,63904,1,2
17070,63905,0,2
17071,63906,2,2
17072,63907,1,2
17073,63908,0,2
17074,63909,0,2
17075,63910,2,2
17076,63911,1,2
17077,63912,1,2
17078,63913,2,2
17079,63914,1,2
17080,63915,1,2
17081,63916,2,2
17082,63917,1,2
17083,63918,0,2
17084,63919,0,2
17085,63920,1,2
17086,63921,0,2
17087,63922,1,2
17088,63923,1,2
17089,63924,1,0
17090,63925,0,2
17091,63926,0,2
17092,63927,0,2
17093,63928,0,0
17094,63929,0,2
17095,63930,1,0
17096,63931,0,2
17097,63932,1,0
17098,63933,0,2
17099,63934,1,0
17100,63935,1,0
17101,63936,0,2
17102,63937,0,2
17103,63938,1,2
17104,63939,0,2
17105,63940,0,2
17106,63941,0,2
17107,63942,0,2
17108,63943,1,2
17109,63944,0,2
17110,63945,0,2
17111,63946,2,2
17112,63947,1,2
17113,63948,0,2
17114,63949,0,2
17115,63950,0,2
17116,63951,0,2
17117,63952,0,2
17118,63953,0,2
17119,63954,0,2
17120,63955,1,2
17121,63956,1,0
17122,63957,1,0
17123,63958,2,2
17124,63959,2,2
17125,63960,2,2
17126,63961,0,2
17127,63962,0,2
17128,63963,0,2
17129,63964,2,2
17130,63965,0,2
17131,63966,0,2
17132,63967,1,2
17133,63968,0,2
17134,63969,0,2
17135,63970,0,2
17136,63971,1,2
17137,63972,1,2
17138,63973,0,2
17139,63974,0,2
17140,63975,0,2
17141,63976,0,2
17142,63977,0,2
17143,63978,0,2
17144,63979,2,2
17145,63980,0,2
17146,63981,1,0
17147,63982,1,2
17148,63983,0,2
17149,63984,0,2
17150,63985,0,2
17151,63986,2,2
17152,63987,0,2
17153,63988,0,2
17154,63989,0,2
17155,63990,0,2
17156,63991,1,2
17157,63992,1,2
17158,63993,1,0
17159,63994,0,2
17160,63995,0,2
17161,63996,2,2
17162,63997,0,2
17163,63998,0,2
17164,63999,0,2
17165,64000,2,2
17166,64001,1,2
17167,64002,0,2
17168,64003,1,2
17169,64004,0,2
17170,64005,2,2
17171,64006,0,2
17172,64007,0,2
17173,64008,0,2
17174,64009,1,2
17175,64010,0,2
17176,64011,1,2
17177,64012,2,2
17178,64013,0,2
17179,64014,0,2
17180,64015,1,2
17181,64016,0,2
17182,64017,1,2
17183,64018,0,2
17184,64019,0,2
17185,64020,0,2
17186,64021,0,2
17187,64022,0,2
17188,64023,1,2
17189,64024,0,2
17190,64025,0,2
17191,64026,0,2
17192,64027,1,2
17193,64028,1,2
17194,64029,2,2
17195,64030,1,2
17196,64031,1,2
17197,64032,1,2
17198,64033,1,2
17199,64034,1,2
17200,64035,0,2
17201,64036,1,0
17202,64037,0,2
17203,64038,0,2
17204,64039,0,2
17205,64040,1,2
17206,64041,1,0
17207,64042,1,0
17208,64043,1,0
17209,64044,0,2
17210,64045,0,2
17211,64046,1,2
17212,64047,1,0
17213,64048,1,2
17214,64049,2,2
17215,64050,1,2
17216,64051,1,2
17217,64052,1,0
17218,64053,1,0
17219,64054,1,0
17220,64055,1,2
17221,64056,0,2
17222,64057,2,2
17223,64058,0,2
17224,64059,0,2
17225,64060,0,2
17226,64061,0,2
17227,64062,2,2
17228,64063,0,2
17229,64064,0,2
17230,64065,1,2
17231,64066,2,2
17232,64067,1,1
17233,64068,0,2
17234,64069,1,2
17235,64070,2,2
17236,64071,2,2
17237,64072,2,2
17238,64073,0,2
17239,64074,0,2
17240,64075,0,2
17241,64076,0,2
17242,64077,0,2
17243,64078,0,2
17244,64079,0,2
17245,64080,0,2
17246,64081,1,2
17247,64082,0,2
17248,64083,0,2
17249,64084,1,2
17250,64085,1,2
17251,64086,0,2
17252,64087,0,2
17253,64088,0,2
17254,64089,0,2
17255,64090,2,2
17256,64091,1,2
17257,64092,1,2
17258,64093,0,2
17259,64094,2,2
17260,64095,1,2
17261,64096,1,2
17262,64097,1,2
17263,64098,0,2
17264,64099,0,2
17265,64100,0,2
17266,64101,0,2
17267,64102,0,2
17268,64103,1,0
17269,64104,2,2
17270,64105,1,0
17271,64106,0,2
17272,64107,2,2
17273,64108,0,2
17274,64109,2,2
17275,64110,1,0
17276,64111,0,2
17277,64112,0,2
17278,64113,1,2
17279,64114,1,2
17280,64115,0,2
17281,64116,0,2
17282,64117,1,2
17283,64118,2,2
17284,64119,0,2
17285,64120,0,2
17286,64121,2,2
17287,64122,0,2
17288,64123,1,0
17289,64124,1,0
17290,64125,1,2
17291,64126,2,2
17292,64127,1,0
17293,64128,1,0
17294,64129,1,0
17295,64130,1,2
17296,64131,0,2
17297,64132,2,2
17298,64133,0,2
17299,64134,0,2
17300,64135,0,2
17301,64136,0,2
17302,64137,1,2
17303,64138,1,2
17304,64139,2,2
17305,64140,0,2
17306,64141,1,2
17307,64142,1,2
17308,64143,1,2
17309,64144,2,2
17310,64145,1,2
17311,64146,1,2
17312,64147,1,2
17313,64148,2,2
17314,64149,1,2
17315,64150,1,2
17316,64151,0,2
17317,64152,0,2
17318,64153,0,2
17319,64154,0,2
17320,64155,0,2
17321,64156,0,2
17322,64157,2,2
17323,64158,2,2
17324,64159,1,0
17325,64160,1,2
17326,64161,0,2
17327,64162,1,0
17328,64163,1,0
17329,64164,0,2
17330,64165,0,0
17331,64166,0,2
17332,64167,0,2
17333,64168,0,2
17334,64169,0,2
17335,64170,0,2
17336,64171,0,2
17337,64172,0,2
17338,64173,0,2
17339,64174,1,0
17340,64175,2,2
17341,64176,1,2
17342,64177,0,2
17343,64178,1,2
17344,64179,0,2
17345,64180,0,2
17346,64181,1,2
17347,64182,0,2
17348,64183,2,2
17349,64184,1,2
17350,64185,1,0
17351,64186,1,0
17352,64187,1,0
17353,64188,1,2
17354,64189,1,2
17355,64190,1,2
17356,64191,1,2
17357,64192,0,2
17358,64193,1,2
17359,64194,2,2
17360,64195,0,2
17361,64196,1,2
17362,64197,1,2
17363,64198,0,2
17364,64199,0,2
17365,64200,0,2
17366,64201,0,2
17367,64202,0,2
17368,64203,1,2
17369,64204,0,2
17370,64205,2,2
17371,64206,2,2
17372,64207,1,2
17373,64208,1,2
17374,64209,1,2
17375,64210,2,2
17376,64211,0,2
17377,64212,0,2
17378,64213,0,2
17379,64214,1,2
17380,64215,2,2
17381,64216,0,2
17382,64217,0,2
17383,64218,1,2
17384,64219,2,2
17385,64220,1,0
17386,64221,1,2
17387,64222,1,0
17388,64223,1,0
17389,64224,0,2
17390,64225,1,0
17391,64226,0,2
17392,64227,0,2
17393,64228,0,2
17394,64229,0,0
17395,64230,0,2
17396,64231,0,2
17397,64232,2,2
17398,64233,0,2
17399,64234,1,0
17400,64235,0,2
17401,64236,0,2
17402,64237,0,2
17403,64238,2,2
17404,64239,2,2
17405,64240,0,2
17406,64241,1,0
17407,64242,1,0
17408,64243,1,0
17409,64244,0,2
17410,64245,0,2
17411,64246,1,2
17412,64247,1,2
17413,64248,1,0
17414,64249,1,0
17415,64250,0,2
17416,64251,1,0
17417,64252,2,2
17418,64253,0,2
17419,64254,0,2
17420,64255,0,2
17421,64256,0,2
17422,64257,0,2
17423,64258,0,2
17424,64259,1,2
17425,64260,0,2
17426,64261,1,2
17427,64262,1,2
17428,64263,0,2
17429,64264,1,2
17430,64265,0,2
17431,64266,0,2
17432,64267,1,2
17433,64268,2,2
17434,64269,0,2
17435,64270,0,2
17436,64271,0,2
17437,64272,1,2
17438,64273,1,2
17439,64274,1,2
17440,64275,1,2
17441,64276,2,2
17442,64277,1,2
17443,64278,0,2
17444,64279,1,2
17445,64280,0,2
17446,64281,2,2
17447,64282,2,2
17448,64283,0,2
17449,64284,2,2
17450,64285,0,2
17451,64286,0,0
17452,64287,0,2
17453,64288,0,2
17454,64289,0,2
17455,64290,1,0
17456,64291,1,0
17457,64292,1,2
17458,64293,1,2
17459,64294,2,2
17460,64295,0,2
17461,64296,0,2
17462,64297,1,0
17463,64298,0,2
17464,64299,0,2
17465,64300,0,2
17466,64301,1,2
17467,64302,0,2
17468,64303,0,2
17469,64304,0,2
17470,64305,0,2
17471,64306,1,2
17472,64307,0,2
17473,64308,1,2
17474,64309,2,2
17475,64310,1,0
17476,64311,1,0
17477,64312,2,2
17478,64313,1,2
17479,64314,1,2
17480,64315,2,2
17481,64316,0,2
17482,64317,0,2
17483,64318,0,2
17484,64319,1,2
17485,64320,1,2
17486,64321,0,2
17487,64322,0,2
17488,64323,0,2
17489,64324,0,2
17490,64325,0,2
17491,64326,1,2
17492,64327,0,2
17493,64328,1,2
17494,64329,1,2
17495,64330,0,2
17496,64331,0,2
17497,64332,2,2
17498,64333,0,2
17499,64334,1,2
17500,64335,1,2
17501,64336,1,2
17502,64337,1,2
17503,64338,0,2
17504,64339,1,2
17505,64340,0,2
17506,64341,1,2
17507,64342,2,2
17508,64343,2,2
17509,64344,1,2
17510,64345,1,2
17511,64346,1,2
17512,64347,0,2
17513,64348,0,2
17514,64349,1,2
17515,64350,0,2
17516,64351,0,2
17517,64352,0,2
17518,64353,0,2
17519,64354,2,2
17520,64355,0,2
17521,64356,2,2
17522,64357,1,0
17523,64358,0,2
17524,64359,1,2
17525,64360,0,2
17526,64361,0,2
17527,64362,0,2
17528,64363,0,2
17529,64364,0,2
17530,64365,0,2
17531,64366,2,2
17532,64367,0,2
17533,64368,2,2
17534,64369,2,2
17535,64370,0,2
17536,64371,0,2
17537,64372,0,2
17538,64373,0,2
17539,64374,1,0
17540,64375,1,0
17541,64376,2,2
17542,64377,1,0
17543,64378,0,2
17544,64379,0,2
17545,64380,0,2
17546,64381,0,2
17547,64382,0,2
17548,64383,0,2
17549,64384,0,2
17550,64385,0,2
17551,64386,0,2
17552,64387,1,2
17553,64388,0,2
17554,64389,2,2
17555,64390,2,2
17556,64391,2,2
17557,64392,1,2
17558,64393,0,2
17559,64394,0,2
17560,64395,1,2
17561,64396,0,2
17562,64397,0,2
17563,64398,0,2
17564,64399,0,2
17565,64400,0,2
17566,64401,2,2
17567,64402,1,2
17568,64403,0,2
17569,64404,0,2
17570,64405,0,2
17571,64406,1,2
17572,64407,1,2
17573,64408,0,2
17574,64409,2,2
17575,64410,1,2
17576,64411,1,2
17577,64412,1,2
17578,64413,1,2
17579,64414,1,2
17580,64415,2,2
17581,64416,1,2
17582,64417,0,2
17583,64418,1,2
17584,64419,2,2
17585,64420,1,2
17586,64421,2,2
17587,64422,0,0
17588,64423,0,2
17589,64424,0,2
17590,64425,0,2
17591,64426,0,2
17592,64427,0,2
17593,64428,1,0
17594,64429,0,2
17595,64430,1,0
17596,64431,0,2
17597,64432,1,0
17598,64433,0,0
17599,64434,0,2
17600,64435,2,2
17601,64436,0,2
17602,64437,0,2
17603,64438,0,2
17604,64439,0,2
17605,64440,0,2
17606,64441,0,2
17607,64442,0,2
17608,64443,1,2
17609,64444,1,2
17610,64445,0,2
17611,64446,0,2
17612,64447,1,2
17613,64448,1,2
17614,64449,2,2
17615,64450,0,2
17616,64451,2,2
17617,64452,0,2
17618,64453,0,2
17619,64454,1,0
17620,64455,2,2
17621,64456,0,2
17622,64457,0,2
17623,64458,0,2
17624,64459,0,2
17625,64460,0,2
17626,64461,0,2
17627,64462,0,2
17628,64463,0,2
17629,64464,0,2
17630,64465,0,2
17631,64466,1,1
17632,64467,1,0
17633,64468,2,2
17634,64469,1,0
17635,64470,0,2
17636,64471,1,2
17637,64472,0,2
17638,64473,1,2
17639,64474,1,2
17640,64475,0,2
17641,64476,0,2
17642,64477,1,2
17643,64478,0,2
17644,64479,0,2
17645,64480,1,2
17646,64481,1,2
17647,64482,2,2
17648,64483,0,2
17649,64484,2,2
17650,64485,0,2
17651,64486,1,2
17652,64487,0,2
17653,64488,2,2
17654,64489,1,2
17655,64490,0,2
17656,64491,1,2
17657,64492,1,2
17658,64493,1,2
17659,64494,1,2
17660,64495,1,2
17661,64496,0,2
17662,64497,1,2
17663,64498,0,2
17664,64499,0,2
17665,64500,0,2
17666,64501,1,2
17667,64502,0,2
17668,64503,0,0
17669,64504,2,2
17670,64505,0,2
17671,64506,1,2
17672,64507,1,0
17673,64508,2,2
17674,64509,1,2
17675,64510,0,2
17676,64511,0,2
17677,64512,0,2
17678,64513,2,2
17679,64514,2,2
17680,64515,1,2
17681,64516,0,2
17682,64517,1,2
17683,64518,0,2
17684,64519,1,0
17685,64520,1,0
17686,64521,1,0
17687,64522,1,0
17688,64523,1,0
17689,64524,1,0
17690,64525,0,2
17691,64526,0,2
17692,64527,0,2
17693,64528,0,2
17694,64529,1,2
17695,64530,1,2
17696,64531,0,2
17697,64532,0,2
17698,64533,0,2
17699,64534,1,2
17700,64535,0,2
17701,64536,0,2
17702,64537,1,2
17703,64538,1,2
17704,64539,2,2
17705,64540,1,0
17706,64541,1,2
17707,64542,0,2
17708,64543,1,0
17709,64544,1,0
17710,64545,2,2
17711,64546,1,0
17712,64547,2,2
17713,64548,2,2
17714,64549,1,2
17715,64550,0,2
17716,64551,1,2
17717,64552,2,2
17718,64553,0,2
17719,64554,0,2
17720,64555,0,2
17721,64556,0,2
17722,64557,0,2
17723,64558,0,2
17724,64559,2,2
17725,64560,0,2
17726,64561,0,2
17727,64562,1,2
17728,64563,1,2
17729,64564,1,2
17730,64565,1,2
17731,64566,1,2
17732,64567,1,2
17733,64568,1,2
17734,64569,0,2
17735,64570,2,2
17736,64571,1,2
17737,64572,1,2
17738,64573,1,2
17739,64574,0,2
17740,64575,0,2
17741,64576,0,2
17742,64577,0,2
17743,64578,0,2
17744,64579,0,2
17745,64580,1,2
17746,64581,0,2
17747,64582,1,2
17748,64583,0,2
17749,64584,0,2
17750,64585,2,2
17751,64586,0,2
17752,64587,0,2
17753,64588,0,2
17754,64589,0,2
17755,64590,0,2
17756,64591,0,2
17757,64592,2,2
17758,64593,1,0
17759,64594,0,2
17760,64595,1,0
17761,64596,0,2
17762,64597,1,2
17763,64598,1,0
17764,64599,2,2
17765,64600,0,2
17766,64601,1,2
17767,64602,0,2
17768,64603,0,2
17769,64604,1,0
17770,64605,1,2
17771,64606,0,2
17772,64607,1,0
17773,64608,0,2
17774,64609,1,2
17775,64610,1,0
17776,64611,0,2
17777,64612,0,2
17778,64613,0,2
17779,64614,0,2
17780,64615,2,2
17781,64616,0,2
17782,64617,0,2
17783,64618,0,2
17784,64619,1,0
17785,64620,0,2
17786,64621,0,2
17787,64622,1,2
17788,64623,1,2
17789,64624,1,2
17790,64625,1,2
17791,64626,1,2
17792,64627,1,2
17793,64628,1,2
17794,64629,2,2
17795,64630,0,2
17796,64631,0,2
17797,64632,0,2
17798,64633,2,2
17799,64634,0,2
17800,64635,1,2
17801,64636,0,2
17802,64637,1,2
17803,64638,0,2
17804,64639,1,2
17805,64640,1,2
17806,64641,1,2
17807,64642,1,2
17808,64643,0,2
17809,64644,1,2
17810,64645,1,2
17811,64646,1,2
17812,64647,1,2
17813,64648,1,2
17814,64649,0,2
17815,64650,0,2
17816,64651,0,2
17817,64652,0,2
17818,64653,0,2
17819,64654,0,2
17820,64655,1,0
17821,64656,1,2
17822,64657,2,2
17823,64658,1,0
17824,64659,0,2
17825,64660,1,2
17826,64661,1,2
17827,64662,2,2
17828,64663,0,2
17829,64664,1,2
17830,64665,0,2
17831,64666,2,2
17832,64667,0,2
17833,64668,0,2
17834,64669,2,2
17835,64670,0,2
17836,64671,0,2
17837,64672,1,2
17838,64673,1,2
17839,64674,0,0
17840,64675,2,2
17841,64676,1,0
17842,64677,1,0
17843,64678,0,2
17844,64679,0,2
17845,64680,1,2
17846,64681,0,2
17847,64682,2,2
17848,64683,2,2
17849,64684,0,2
17850,64685,2,2
17851,64686,0,2
17852,64687,1,2
17853,64688,0,2
17854,64689,1,0
17855,64690,1,0
17856,64691,2,2
17857,64692,1,1
17858,64693,0,2
17859,64694,0,2
17860,64695,0,2
17861,64696,0,2
17862,64697,1,2
17863,64698,0,2
17864,64699,2,2
17865,64700,1,2
17866,64701,0,2
17867,64702,0,2
17868,64703,1,2
17869,64704,1,2
17870,64705,0,2
17871,64706,1,2
17872,64707,2,2
17873,64708,1,2
17874,64709,0,2
17875,64710,2,2
17876,64711,0,2
17877,64712,0,2
17878,64713,0,2
17879,64714,1,2
17880,64715,1,0
17881,64716,1,2
17882,64717,1,2
17883,64718,0,2
17884,64719,1,2
17885,64720,0,2
17886,64721,2,2
17887,64722,2,2
17888,64723,0,2
17889,64724,2,2
17890,64725,0,2
17891,64726,1,0
17892,64727,0,2
17893,64728,2,2
17894,64729,1,2
17895,64730,0,2
17896,64731,0,2
17897,64732,1,2
17898,64733,1,0
17899,64734,2,2
17900,64735,2,2
17901,64736,1,0
17902,64737,1,2
17903,64738,0,2
17904,64739,2,2
17905,64740,0,2
17906,64741,2,2
17907,64742,0,2
17908,64743,1,2
17909,64744,1,2
17910,64745,1,2
17911,64746,1,2
17912,64747,1,2
17913,64748,0,2
17914,64749,2,2
17915,64750,1,2
17916,64751,0,2
17917,64752,1,2
17918,64753,0,2
17919,64754,0,2
17920,64755,1,2
17921,64756,0,2
17922,64757,2,2
17923,64758,1,2
17924,64759,1,2
17925,64760,0,2
17926,64761,1,2
17927,64762,1,2
17928,64763,2,2
17929,64764,1,2
17930,64765,0,2
17931,64766,1,0
17932,64767,2,2
17933,64768,2,2
17934,64769,1,2
17935,64770,1,2
17936,64771,1,0
17937,64772,2,2
17938,64773,0,2
17939,64774,0,2
17940,64775,0,2
17941,64776,2,2
17942,64777,0,2
17943,64778,1,0
17944,64779,2,2
17945,64780,0,2
17946,64781,1,2
17947,64782,0,2
17948,64783,1,2
17949,64784,1,2
17950,64785,1,2
17951,64786,0,2
17952,64787,0,2
17953,64788,1,2
17954,64789,0,0
17955,64790,2,2
17956,64791,1,0
17957,64792,1,2
17958,64793,1,2
17959,64794,1,2
17960,64795,2,2
17961,64796,2,2
17962,64797,1,0
17963,64798,1,0
17964,64799,1,0
17965,64800,1,1
17966,64801,1,2
17967,64802,2,2
17968,64803,2,2
17969,64804,1,1
17970,64805,1,2
17971,64806,0,2
17972,64807,0,2
17973,64808,1,2
17974,64809,0,2
17975,64810,0,2
17976,64811,1,2
17977,64812,0,2
17978,64813,0,2
17979,64814,0,2
17980,64815,1,2
17981,64816,1,2
17982,64817,1,2
17983,64818,1,2
17984,64819,1,2
17985,64820,2,2
17986,64821,0,2
17987,64822,1,2
17988,64823,1,2
17989,64824,1,2
17990,64825,1,2
17991,64826,1,2
17992,64827,1,2
17993,64828,1,2
17994,64829,0,2
17995,64830,0,2
17996,64831,1,2
17997,64832,1,2
17998,64833,1,2
17999,64834,0,2
18000,64835,0,2
18001,64836,0,2
18002,64837,1,2
18003,64838,0,2
18004,64839,0,2
18005,64840,1,0
18006,64841,0,0
18007,64842,0,2
18008,64843,0,2
18009,64844,0,0
18010,64845,2,2
18011,64846,2,2
18012,64847,1,2
18013,64848,1,0
18014,64849,0,2
18015,64850,0,2
18016,64851,0,2
18017,64852,2,2
18018,64853,2,2
18019,64854,0,2
18020,64855,1,2
18021,64856,1,2
18022,64857,0,2
18023,64858,2,2
18024,64859,1,2
18025,64860,2,2
18026,64861,1,0
18027,64862,1,2
18028,64863,1,2
18029,64864,0,0
18030,64865,1,0
18031,64866,2,2
18032,64867,1,2
18033,64868,0,2
18034,64869,0,2
18035,64870,1,2
18036,64871,1,2
18037,64872,0,2
18038,64873,0,2
18039,64874,2,2
18040,64875,1,2
18041,64876,1,2
18042,64877,1,2
18043,64878,1,2
18044,64879,1,2
18045,64880,1,2
18046,64881,2,2
18047,64882,1,2
18048,64883,0,2
18049,64884,1,2
18050,64885,0,2
18051,64886,0,2
18052,64887,2,2
18053,64888,2,2
18054,64889,0,0
18055,64890,0,2
18056,64891,2,2
18057,64892,0,2
18058,64893,1,0
18059,64894,1,0
18060,64895,0,2
18061,64896,0,2
18062,64897,1,0
18063,64898,0,2
18064,64899,1,2
18065,64900,1,2
18066,64901,1,2
18067,64902,0,2
18068,64903,0,2
18069,64904,1,2
18070,64905,1,0
18071,64906,1,2
18072,64907,2,2
18073,64908,0,2
18074,64909,1,2
18075,64910,1,2
18076,64911,0,2
18077,64912,1,2
18078,64913,1,2
18079,64914,0,2
18080,64915,0,2
18081,64916,0,2
18082,64917,2,2
18083,64918,0,2
18084,64919,0,2
18085,64920,0,2
18086,64921,1,2
18087,64922,1,2
18088,64923,1,2
18089,64924,1,2
18090,64925,1,2
18091,64926,1,2
18092,64927,0,2
18093,64928,1,2
18094,64929,0,2
18095,64930,1,0
18096,64931,2,2
18097,64932,1,0
18098,64933,1,2
18099,64934,0,2
18100,64935,1,1
18101,64936,1,1
18102,64937,0,2
18103,64938,0,2
18104,64939,0,2
18105,64940,0,2
18106,64941,1,2
18107,64942,0,2
18108,64943,0,2
18109,64944,0,2
18110,64945,1,2
18111,64946,2,2
18112,64947,2,2
18113,64948,0,2
18114,64949,1,2
18115,64950,2,2
18116,64951,0,2
18117,64952,0,2
18118,64953,0,2
18119,64954,0,2
18120,64955,0,2
18121,64956,0,2
18122,64957,0,2
18123,64958,0,2
18124,64959,1,2
18125,64960,0,2
18126,64961,0,2
18127,64962,2,2
18128,64963,0,2
18129,64964,0,2
18130,64965,2,2
18131,64966,2,2
18132,64967,0,2
18133,64968,1,2
18134,64969,0,2
18135,64970,1,2
18136,64971,0,2
18137,64972,0,2
18138,64973,0,2
18139,64974,0,2
18140,64975,0,2
18141,64976,0,2
18142,64977,0,2
18143,64978,0,2
18144,64979,0,2
18145,64980,2,2
18146,64981,1,2
18147,64982,1,2
18148,64983,0,2
18149,64984,0,2
18150,64985,0,2
18151,64986,1,2
18152,64987,1,2
18153,64988,1,2
18154,64989,1,2
18155,64990,1,2
18156,64991,0,2
18157,64992,0,2
18158,64993,1,2
18159,64994,0,2
18160,64995,0,2
18161,64996,0,2
18162,64997,0,2
18163,64998,0,2
18164,64999,0,2
18165,65000,0,2
18166,65001,1,0
18167,65002,2,2
18168,65003,0,2
18169,65004,1,2
18170,65005,1,0
18171,65006,0,2
18172,65007,2,2
18173,65008,1,0
18174,65009,2,2
18175,65010,0,2
18176,65011,2,2
18177,65012,0,2
18178,65013,0,2
18179,65014,1,0
18180,65015,0,0
18181,65016,0,2
18182,65017,1,0
18183,65018,1,2
18184,65019,1,2
18185,65020,0,2
18186,65021,1,0
18187,65022,0,2
18188,65023,0,2
18189,65024,0,2
18190,65025,2,2
18191,65026,0,2
18192,65027,0,2
18193,65028,0,2
18194,65029,0,2
18195,65030,0,2
18196,65031,1,2
18197,65032,1,0
18198,65033,1,0
18199,65034,2,2
18200,65035,0,2
18201,65036,0,2
18202,65037,0,2
18203,65038,0,2
18204,65039,1,2
18205,65040,0,2
18206,65041,2,2
18207,65042,1,2
18208,65043,1,2
18209,65044,0,2
18210,65045,1,2
18211,65046,0,2
18212,65047,0,2
18213,65048,1,2
18214,65049,2,2
18215,65050,1,2
18216,65051,1,2
18217,65052,1,2
18218,65053,2,2
18219,65054,2,2
18220,65055,1,2
18221,65056,1,2
18222,65057,1,2
18223,65058,0,2
18224,65059,1,2
18225,65060,0,2
18226,65061,0,2
18227,65062,0,2
18228,65063,0,2
18229,65064,2,2
18230,65065,0,2
18231,65066,2,2
18232,65067,2,2
18233,65068,2,2
18234,65069,0,0
18235,65070,0,2
18236,65071,0,2
18237,65072,2,2
18238,65073,0,0
18239,65074,1,0
18240,65075,0,2
18241,65076,0,2
18242,65077,1,2
18243,65078,0,2
18244,65079,0,2
18245,65080,1,0
18246,65081,1,0
18247,65082,2,2
18248,65083,1,2
18249,65084,1,2
18250,65085,1,0
18251,65086,1,2
18252,65087,0,2
18253,65088,1,0
18254,65091,0,2
18255,65092,0,2
18256,65093,1,2
18257,65094,0,2
18258,65095,1,0
18259,65096,1,0
18260,65097,1,0
18261,65098,1,0
18262,65099,0,2
18263,65100,0,2
18264,65101,0,2
18265,65102,0,2
18266,65103,0,2
18267,65104,2,2
18268,65105,1,2
18269,65106,0,2
18270,65107,0,2
18271,65108,1,2
18272,65109,0,2
18273,65110,2,2
18274,65111,0,2
18275,65112,0,2
18276,65113,0,2
18277,65114,0,2
18278,65115,1,2
18279,65116,1,2
18280,65117,0,2
18281,65118,1,2
18282,65119,2,2
18283,65120,2,2
18284,65121,2,2
18285,65122,1,2
18286,65123,1,2
18287,65124,0,2
18288,65125,1,2
18289,65126,0,2
18290,65127,0,2
18291,65128,2,2
18292,65129,1,2
18293,65130,1,2
18294,65131,0,2
18295,65132,0,2
18296,65133,2,2
18297,65134,1,0
18298,65135,1,0
18299,65136,1,0
18300,65137,1,0
18301,65138,1,0
18302,65139,0,2
18303,65140,0,2
18304,65141,1,2
18305,65142,0,2
18306,65143,0,0
18307,65144,0,2
18308,65145,0,2
18309,65146,0,2
18310,65147,0,2
18311,65148,0,2
18312,65149,2,2
18313,65150,1,0
18314,65324,1,0
18315,65325,1,0
18316,65326,0,2
18317,65327,1,0
18318,65328,1,0
18319,65329,2,2
18320,65330,1,1
18321,65331,1,2
18322,65332,0,2
18323,65333,1,2
18324,65334,0,2
18325,65335,2,2
18326,65336,2,2
18327,65337,2,2
18328,65338,1,0
18329,65339,0,2
18330,65340,1,2
18331,65341,0,2
18332,65342,1,2
18333,65343,2,2
18334,65344,0,2
18335,65345,0,2
18336,65346,0,2
18337,65347,0,2
18338,65348,1,2
18339,65349,0,2
18340,65350,0,2
18341,65351,2,2
18342,65352,0,2
18343,65353,1,2
18344,65354,0,2
18345,65355,1,2
18346,65356,0,2
18347,65357,1,2
18348,65358,1,2
18349,65359,1,2
18350,65360,1,2
18351,65361,1,2
18352,65362,1,2
18353,65363,1,2
18354,65364,1,2
18355,65365,1,2
18356,65366,2,2
18357,65367,1,2
18358,65368,1,2
18359,65369,0,2
18360,65370,0,2
18361,65371,0,2
18362,65372,2,2
18363,65373,0,2
18364,65374,2,2
18365,65375,1,0
18366,65376,0,2
18367,65377,1,0
