SalesOrderNumber,SalesAmount,MonthNum,WeekdayNum,Loyalty in Years,YearlyIncome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,Max CommuteDistance,MaritalStatus,NumberChildrenAtHome,TotalChildren,Gender
SO63103,1735.98 €,7,1,8,60000,Partial College,Skilled Manual,1,1,10,M,0,1,F
SO63104,1174.48 €,7,1,7,40000,Bachelors,Management,1,2,1,M,0,2,F
SO63105,1120.49 €,7,1,7,70000,Bachelors,Professional,1,1,10,S,0,0,M
SO63106,1271.76 €,7,1,7,40000,Partial College,Skilled Manual,1,2,10,S,0,2,M
SO63107,1155.48 €,7,1,7,70000,Bachelors,Professional,1,1,10,S,0,0,F
SO63108,2359.98 €,7,1,7,100000,Bachelors,Professional,0,1,10,S,0,0,M
SO63109,2364.97 €,7,1,7,70000,Bachelors,Professional,0,1,1,S,0,0,F
SO63110,2349.92 €,7,1,7,70000,Bachelors,Professional,1,2,11,M,0,0,M
SO63111,2473.04 €,7,1,6,60000,Partial College,Professional,1,2,5,M,1,2,F
SO63112,1134.47 €,7,1,6,60000,Partial College,Skilled Manual,0,2,2,S,0,0,F
SO63113,1174.48 €,7,1,6,40000,Graduate Degree,Clerical,0,0,1,S,0,3,F
SO63114,589.96 €,7,1,6,20000,High School,Manual,1,0,1,S,2,2,F
SO63115,2393.06 €,7,1,8,60000,Bachelors,Professional,1,1,10,M,0,1,M
SO63116,2443.55 €,7,1,8,90000,Bachelors,Professional,1,0,1,M,0,2,F
SO63117,588.96 €,7,1,7,30000,Partial College,Clerical,0,2,2,S,0,3,M
SO63118,539.99 €,7,1,6,100000,Bachelors,Management,1,3,5,M,1,1,M
SO63294,24.99 €,8,2,6,10000,High School,Manual,0,2,1,S,0,0,F
SO63295,25.48 €,8,2,6,80000,Bachelors,Professional,1,4,2,M,5,5,M
SO63296,102.96 €,8,2,6,80000,Bachelors,Professional,0,4,11,S,0,0,M
SO63297,7.28 €,8,2,6,60000,Bachelors,Professional,1,2,10,M,2,3,M
SO63298,2543.44 €,8,2,7,80000,Partial College,Professional,1,2,11,S,1,4,M
SO63299,599.98 €,8,2,7,30000,Graduate Degree,Clerical,1,0,1,M,0,3,F
SO63300,2309.97 €,8,2,7,90000,High School,Professional,1,2,11,S,1,2,M
SO63301,2391.96 €,8,2,7,100000,High School,Professional,1,4,10,M,3,2,M
SO63302,2363.97 €,8,2,7,120000,High School,Professional,1,4,10,M,4,2,M
SO63303,24.99 €,8,2,6,170000,Graduate Degree,Management,1,4,1,M,5,1,M
SO63304,87.96 €,8,2,6,40000,Partial College,Clerical,1,1,2,M,0,1,M
SO63305,39.98 €,8,2,6,40000,Partial College,Clerical,1,1,2,M,0,1,M
SO63306,42.97 €,8,2,6,70000,Partial High School,Skilled Manual,0,2,2,S,0,2,F
SO63307,29.98 €,8,2,6,80000,Partial College,Professional,0,3,2,M,4,5,M
SO63308,51.96 €,8,2,6,30000,High School,Skilled Manual,1,2,10,S,0,0,F
SO63309,42.93 €,8,2,6,40000,High School,Skilled Manual,0,2,1,S,0,0,F
SO63310,69.99 €,8,2,6,80000,Partial College,Professional,1,2,5,M,3,4,M
SO63311,39.98 €,8,2,6,60000,High School,Professional,1,2,10,M,0,2,F
SO63312,109.97 €,8,2,6,40000,High School,Professional,1,2,11,S,1,2,F
SO63313,13.98 €,8,2,6,130000,Graduate Degree,Management,1,4,1,M,1,0,M
SO63314,7.28 €,8,2,6,100000,Partial College,Professional,1,0,1,M,2,4,F
SO63315,37.43 €,8,2,6,100000,Bachelors,Management,0,2,1,S,0,2,M
SO63316,124.99 €,8,2,6,40000,Partial College,Clerical,1,1,2,M,0,1,M
SO63317,59.98 €,8,2,6,60000,Partial College,Skilled Manual,0,1,2,M,0,0,M
SO63318,76.97 €,8,2,6,70000,Partial College,Skilled Manual,0,2,1,S,0,0,M
SO63319,84.92 €,8,2,6,110000,Graduate Degree,Management,1,1,5,M,4,2,F
SO63320,64.97 €,8,2,6,20000,Partial College,Manual,1,1,5,M,1,1,M
SO63321,147.28 €,8,2,6,10000,Graduate Degree,Manual,1,0,1,M,0,1,F
SO63322,53.99 €,8,2,6,20000,High School,Manual,1,2,1,M,4,4,F
SO63323,4.99 €,8,2,6,10000,Partial College,Manual,0,0,1,S,0,1,M
SO63324,6.28 €,8,2,6,30000,Bachelors,Skilled Manual,1,2,1,M,1,1,F
SO63325,38.98 €,8,2,6,20000,Partial High School,Manual,0,2,2,S,0,0,M
SO63326,68.97 €,8,2,6,20000,Partial High School,Manual,1,2,2,S,0,0,M
SO63327,68.97 €,8,2,6,40000,Partial College,Clerical,1,0,1,S,2,2,F
SO63328,21.49 €,8,2,6,10000,Bachelors,Manual,1,0,1,M,0,1,F
SO63329,196.29 €,8,2,6,40000,High School,Skilled Manual,1,2,10,M,0,0,F
SO63330,35.00 €,8,2,6,40000,High School,Skilled Manual,1,2,5,M,2,4,M
SO63331,149.93 €,8,2,6,80000,Partial College,Professional,1,2,5,S,3,4,F
SO63332,76.96 €,8,2,6,10000,High School,Manual,1,1,5,S,1,1,F
SO63333,71.95 €,8,2,6,90000,Bachelors,Management,1,2,2,M,0,5,F
SO63334,43.98 €,8,2,6,20000,High School,Manual,1,1,1,S,3,3,M
SO63335,804.48 €,8,2,6,70000,Partial College,Professional,1,2,10,S,0,3,M
SO63336,604.96 €,8,2,6,70000,Graduate Degree,Management,0,2,2,M,0,5,M
SO63337,608.96 €,8,2,7,40000,Partial College,Professional,0,2,10,M,0,3,F
SO63338,2319.99 €,8,2,7,100000,Bachelors,Management,1,2,2,S,0,2,M
SO63339,2398.47 €,8,2,7,70000,Bachelors,Skilled Manual,1,1,5,S,2,2,F
SO63340,2337.27 €,8,2,8,60000,Graduate Degree,Skilled Manual,1,0,1,S,0,4,F
SO63341,2357.28 €,8,2,8,60000,Graduate Degree,Skilled Manual,1,0,2,M,0,4,M
SO63342,2344.96 €,8,2,7,130000,Bachelors,Management,1,1,1,M,3,1,F
SO63343,750.30 €,8,2,6,30000,Bachelors,Clerical,0,0,1,S,0,0,F
SO63344,835.31 €,8,2,8,80000,Partial College,Professional,0,1,5,M,2,4,F
SO63345,777.34 €,8,2,6,20000,Partial College,Manual,0,1,5,S,0,2,F
SO63346,1725.98 €,8,2,7,10000,High School,Manual,0,0,5,S,1,1,F
SO63347,2488.93 €,8,2,8,60000,Bachelors,Professional,1,1,5,S,2,2,F
SO63348,2482.23 €,8,2,8,120000,Partial High School,Professional,1,4,11,M,5,0,F
SO63349,2319.99 €,8,2,7,90000,Bachelors,Management,0,1,10,S,0,2,M
SO63350,2366.95 €,8,2,7,90000,Bachelors,Professional,0,2,11,S,0,0,F
SO63351,1248.83 €,8,2,8,60000,Partial College,Professional,1,2,5,M,1,2,F
SO63352,2453.04 €,8,2,8,160000,Bachelors,Management,0,4,5,M,2,1,F
SO63353,2469.05 €,8,2,8,60000,Graduate Degree,Professional,1,0,5,S,0,1,F
SO63354,553.97 €,8,2,6,40000,High School,Skilled Manual,0,2,2,S,0,0,M
SO63355,588.96 €,8,2,6,70000,Graduate Degree,Management,1,2,10,S,0,3,F
SO63356,1179.97 €,8,2,6,60000,Graduate Degree,Professional,1,0,1,M,0,1,F
SO63357,1735.98 €,8,2,6,40000,Partial College,Clerical,1,1,2,S,0,2,M
SO63358,1173.96 €,8,2,6,20000,Partial College,Manual,0,0,1,S,1,1,F
SO63359,1179.47 €,8,2,6,30000,Partial College,Clerical,0,1,1,M,0,1,F
SO63360,548.98 €,8,2,7,70000,High School,Professional,1,2,11,M,1,5,F
SO63361,2384.07 €,8,2,7,130000,Bachelors,Management,1,4,10,M,3,2,F
SO63362,2419.06 €,8,2,8,90000,High School,Professional,1,2,5,M,1,3,M
SO63363,27.28 €,8,3,6,60000,Bachelors,Professional,0,2,1,S,2,3,M
SO63364,29.93 €,8,3,6,70000,Partial College,Skilled Manual,1,2,10,M,4,5,M
SO63365,4.99 €,8,3,6,10000,Partial High School,Clerical,1,2,10,M,1,2,F
SO63366,62.98 €,8,3,6,10000,High School,Skilled Manual,1,2,10,M,1,2,F
SO63367,2478.34 €,8,3,7,80000,High School,Management,0,3,10,M,1,5,M
SO63368,848.47 €,8,3,7,10000,High School,Manual,1,0,1,S,3,3,F
SO63369,2349.98 €,8,3,7,170000,Bachelors,Management,0,2,1,S,3,2,F
SO63370,2349.98 €,8,3,7,110000,Partial College,Professional,1,4,10,M,4,3,F
SO63371,2297.28 €,8,3,7,170000,Bachelors,Management,1,3,1,M,5,4,M
SO63372,2354.99 €,8,3,8,40000,Bachelors,Skilled Manual,1,0,1,M,1,1,F
SO63373,2.29 €,8,3,6,50000,Graduate Degree,Skilled Manual,0,0,1,S,0,0,F
SO63374,36.27 €,8,3,6,60000,Graduate Degree,Management,1,2,11,M,0,3,M
SO63375,36.27 €,8,3,6,40000,Partial College,Clerical,0,1,1,S,0,2,F
SO63376,14.98 €,8,3,6,20000,High School,Manual,0,2,2,M,0,2,M
SO63377,123.98 €,8,3,6,60000,Partial College,Professional,0,2,10,S,0,0,M
SO63378,68.97 €,8,3,6,30000,High School,Skilled Manual,1,2,10,S,0,0,M
SO63379,94.48 €,8,3,6,170000,Graduate Degree,Management,0,4,1,S,2,1,M
SO63380,78.98 €,8,3,6,60000,Bachelors,Management,0,2,2,M,0,4,M
SO63381,68.97 €,8,3,6,60000,Partial College,Professional,1,2,10,M,0,0,F
SO63382,12.94 €,8,3,6,60000,Partial College,Professional,1,2,11,S,1,2,M
SO63383,67.93 €,8,3,6,30000,High School,Skilled Manual,0,2,1,M,0,2,F
SO63384,4.99 €,8,3,6,70000,Bachelors,Management,1,4,11,M,0,5,M
SO63385,59.98 €,8,3,6,50000,Graduate Degree,Professional,1,1,5,S,0,1,F
SO63386,166.28 €,8,3,6,30000,Partial High School,Clerical,0,2,10,S,0,0,F
SO63387,7.28 €,8,3,6,30000,High School,Skilled Manual,0,2,1,M,0,2,M
SO63388,4.99 €,8,3,6,60000,Graduate Degree,Professional,1,0,5,M,2,3,F
SO63389,28.98 €,8,3,6,10000,High School,Manual,1,1,5,M,1,1,M
SO63390,60.47 €,8,3,6,10000,Partial College,Manual,1,1,1,M,0,2,F
SO63391,29.48 €,8,3,6,20000,High School,Manual,1,2,1,S,2,2,F
SO63392,34.98 €,8,3,6,20000,Partial College,Manual,1,1,5,M,0,2,M
SO63393,27.77 €,8,3,6,20000,High School,Manual,1,2,1,S,2,2,M
SO63394,4.99 €,8,3,6,20000,Partial College,Manual,1,0,1,M,0,1,M
SO63395,67.97 €,8,3,6,20000,Graduate Degree,Clerical,1,0,1,M,0,1,M
SO63396,68.97 €,8,3,6,10000,Partial High School,Manual,0,2,1,M,0,0,F
SO63397,21.49 €,8,3,6,20000,High School,Manual,1,2,1,S,2,2,M
SO63398,84.47 €,8,3,6,10000,Partial High School,Manual,0,2,1,M,0,0,F
SO63399,54.98 €,8,3,6,110000,Partial College,Management,0,2,11,S,5,4,M
SO63400,8.99 €,8,3,6,30000,Partial College,Clerical,0,1,5,S,0,0,F
SO63401,95.94 €,8,3,6,80000,Partial College,Professional,1,2,10,M,4,5,M
SO63402,49.99 €,8,3,6,30000,Bachelors,Clerical,1,0,1,M,0,1,M
SO63403,2387.21 €,8,3,7,70000,Partial College,Skilled Manual,0,2,1,M,0,0,M
SO63404,2395.96 €,8,3,7,80000,Partial College,Professional,0,2,1,M,0,3,M
SO63405,2384.07 €,8,3,7,90000,Partial College,Professional,0,1,5,M,2,4,F
SO63406,1754.98 €,8,3,7,70000,Bachelors,Professional,1,2,11,M,0,0,M
SO63407,1143.46 €,8,3,7,60000,Partial College,Skilled Manual,1,1,10,S,0,1,F
SO63408,2466.32 €,8,3,7,90000,Bachelors,Professional,1,0,5,M,0,2,F
SO63409,2354.98 €,8,3,8,20000,High School,Skilled Manual,1,2,10,M,0,4,M
SO63410,2376.96 €,8,3,7,130000,Graduate Degree,Management,1,3,1,M,1,0,F
SO63411,2374.98 €,8,3,7,70000,Bachelors,Professional,0,1,1,S,0,0,M
SO63412,608.96 €,8,3,6,40000,Partial College,Clerical,0,1,2,S,0,2,M
SO63413,553.97 €,8,3,6,80000,Bachelors,Management,1,1,2,M,0,0,M
SO63414,603.49 €,8,3,6,80000,Bachelors,Management,0,1,1,S,0,0,F
SO63415,1120.49 €,8,3,8,60000,Graduate Degree,Professional,1,0,5,M,0,1,M
SO63416,1725.98 €,8,3,6,40000,Bachelors,Professional,0,1,1,S,0,0,M
SO63417,1164.47 €,8,3,8,40000,Bachelors,Professional,1,0,1,S,0,0,M
SO63418,588.96 €,8,3,6,20000,High School,Manual,1,1,1,S,2,2,M
SO63419,565.47 €,8,3,6,40000,Graduate Degree,Clerical,1,0,1,M,0,0,M
SO63420,539.99 €,8,3,6,30000,Bachelors,Skilled Manual,1,1,2,M,1,1,F
SO63421,2433.04 €,8,3,6,30000,Bachelors,Clerical,1,0,2,M,0,1,F
SO63422,2384.07 €,8,3,7,130000,Partial College,Professional,0,2,1,S,4,3,F
SO63423,2433.04 €,8,3,8,80000,Graduate Degree,Management,0,3,1,M,5,5,F
SO63424,756.33 €,8,3,7,60000,Graduate Degree,Management,1,1,10,S,0,2,F
SO63425,854.45 €,8,4,8,90000,Bachelors,Professional,1,3,11,M,0,0,M
SO63426,2330.23 €,8,4,7,70000,High School,Professional,1,2,11,M,1,5,M
SO63427,2354.99 €,8,4,7,130000,Bachelors,Management,1,4,10,M,3,2,F
SO63428,2344.96 €,8,4,7,170000,Partial College,Professional,0,3,10,M,3,4,F
SO63429,13.98 €,8,4,6,40000,High School,Professional,1,2,5,M,1,2,F
SO63430,34.99 €,8,4,6,100000,Bachelors,Management,1,3,1,M,0,3,M
SO63431,109.47 €,8,4,6,70000,Bachelors,Management,1,1,2,M,1,4,M
SO63432,109.47 €,8,4,6,60000,Graduate Degree,Skilled Manual,1,0,1,M,1,1,F
SO63433,29.99 €,8,4,6,60000,Bachelors,Professional,0,3,5,S,0,0,M
SO63434,94.46 €,8,4,6,80000,Bachelors,Professional,1,4,2,S,5,5,F
SO63435,36.96 €,8,4,6,70000,Bachelors,Professional,0,1,10,S,0,0,M
SO63436,119.95 €,8,4,6,100000,Bachelors,Professional,0,1,10,S,0,0,F
SO63437,39.98 €,8,4,6,80000,Bachelors,Professional,0,4,1,M,5,5,F
SO63438,4.99 €,8,4,6,80000,Bachelors,Professional,1,4,11,M,0,0,M
SO63439,58.98 €,8,4,6,60000,Bachelors,Professional,1,1,5,S,2,2,M
SO63440,48.97 €,8,4,6,70000,Partial College,Skilled Manual,1,1,10,M,0,1,F
SO63441,2510.94 €,8,4,6,80000,Graduate Degree,Skilled Manual,1,0,1,M,0,0,F
SO63442,36.59 €,8,4,6,70000,Partial College,Professional,1,1,2,M,2,4,M
SO63443,38.98 €,8,4,6,60000,Graduate Degree,Skilled Manual,1,0,2,S,0,4,M
SO63444,34.89 €,8,4,6,50000,Partial College,Skilled Manual,0,1,1,M,0,0,M
SO63445,69.97 €,8,4,6,40000,Partial High School,Clerical,1,2,10,S,0,0,F
SO63446,69.99 €,8,4,6,40000,High School,Skilled Manual,1,2,10,M,0,0,M
SO63447,13.98 €,8,4,6,90000,Partial College,Professional,1,1,10,S,0,0,F
SO63448,69.99 €,8,4,6,60000,High School,Professional,1,2,11,S,1,2,M
SO63449,63.97 €,8,4,6,70000,Bachelors,Professional,1,1,5,S,0,1,F
SO63450,94.48 €,8,4,6,40000,High School,Skilled Manual,1,2,10,M,0,0,F
SO63451,69.99 €,8,4,6,50000,High School,Professional,1,2,10,M,0,0,F
SO63452,13.98 €,8,4,6,60000,Partial College,Professional,1,0,11,M,1,2,M
SO63453,7.28 €,8,4,6,120000,Bachelors,Management,1,4,5,M,1,2,M
SO63454,4.99 €,8,4,6,80000,Partial High School,Skilled Manual,1,2,10,S,0,2,F
SO63455,21.98 €,8,4,6,80000,Bachelors,Management,1,0,1,M,3,4,M
SO63456,74.98 €,8,4,6,90000,Partial College,Professional,0,2,5,S,0,5,F
SO63457,86.58 €,8,4,6,40000,Bachelors,Professional,1,0,1,M,0,0,M
SO63458,64.97 €,8,4,6,20000,High School,Manual,1,0,1,S,2,2,F
SO63459,14.98 €,8,4,6,10000,Partial High School,Manual,0,2,1,M,0,0,F
SO63460,40.23 €,8,4,6,30000,Partial College,Clerical,0,0,1,M,3,3,M
SO63461,4.99 €,8,4,6,30000,Partial College,Clerical,0,1,2,S,0,0,M
SO63462,69.46 €,8,4,6,20000,High School,Manual,0,2,1,M,4,4,M
SO63463,33.98 €,8,4,6,10000,High School,Manual,1,2,1,M,1,2,M
SO63464,36.27 €,8,4,6,20000,High School,Manual,1,2,1,S,3,3,M
SO63465,123.96 €,8,4,6,20000,Bachelors,Manual,1,0,1,S,0,1,F
SO63466,45.24 €,8,4,6,40000,High School,Professional,1,2,11,M,1,2,M
SO63467,54.97 €,8,4,6,30000,Partial High School,Clerical,0,2,1,M,0,0,M
SO63468,48.97 €,8,4,6,30000,Bachelors,Clerical,1,0,1,M,0,3,F
SO63469,839.46 €,8,4,8,60000,Graduate Degree,Professional,0,1,1,S,0,0,M
SO63470,902.46 €,8,4,8,60000,Partial College,Skilled Manual,1,1,5,M,0,1,F
SO63471,2322.28 €,8,4,8,40000,Partial College,Clerical,1,1,1,M,0,1,F
SO63472,2404.97 €,8,4,6,40000,High School,Skilled Manual,1,2,10,M,0,0,F
SO63473,2318.96 €,8,4,7,70000,Partial College,Professional,0,2,5,M,2,4,F
SO63474,2362.27 €,8,4,6,80000,Bachelors,Management,1,1,2,S,0,0,M
SO63475,1120.49 €,8,4,8,40000,Bachelors,Management,0,2,2,M,0,2,M
SO63476,548.98 €,8,4,7,10000,Partial College,Manual,1,1,5,M,0,0,M
SO63477,624.97 €,8,4,7,10000,High School,Manual,1,2,1,S,0,0,M
SO63478,628.97 €,8,4,6,40000,Partial College,Skilled Manual,0,2,2,M,0,2,M
SO63479,1184.46 €,8,4,7,40000,Partial High School,Clerical,0,2,10,S,0,3,F
SO63480,1155.48 €,8,4,7,100000,Bachelors,Management,1,2,2,S,0,4,F
SO63481,2322.28 €,8,4,7,110000,Partial College,Management,1,3,11,S,5,0,F
SO63482,567.27 €,8,4,8,90000,Bachelors,Professional,1,2,11,S,0,0,M
SO63483,2334.97 €,8,4,8,60000,Partial College,Skilled Manual,1,1,1,M,0,1,M
SO63484,2391.94 €,8,4,8,60000,Partial College,Skilled Manual,1,1,10,S,0,1,F
SO63485,2354.99 €,8,4,7,70000,Bachelors,Professional,0,1,1,S,0,0,F
SO63486,771.34 €,8,4,7,50000,Partial College,Skilled Manual,0,1,1,S,0,0,F
SO63487,2398.05 €,8,4,6,60000,Graduate Degree,Skilled Manual,1,0,2,M,0,1,M
SO63488,1274.33 €,8,4,6,30000,Partial High School,Skilled Manual,1,2,11,M,1,2,M
SO63489,617.47 €,8,4,6,40000,Partial College,Clerical,1,1,2,M,0,1,F
SO63490,1143.46 €,8,4,6,50000,Bachelors,Skilled Manual,0,1,1,S,2,2,M
SO63491,1155.48 €,8,4,6,50000,Bachelors,Skilled Manual,0,1,1,S,2,2,F
SO63492,1155.48 €,8,4,6,50000,Bachelors,Skilled Manual,1,0,1,M,1,1,F
SO63493,2419.06 €,8,4,8,10000,High School,Manual,1,0,1,S,2,2,M
SO63494,2419.06 €,8,4,8,30000,Bachelors,Clerical,1,0,1,S,0,0,M
SO63495,2442.03 €,8,4,7,90000,High School,Management,0,3,10,M,1,4,M
SO63496,2384.07 €,8,4,8,90000,High School,Professional,1,2,11,M,1,3,M
SO63497,48.97 €,8,5,6,70000,Bachelors,Management,1,2,11,S,0,4,F
SO63498,59.48 €,8,5,6,70000,Partial College,Professional,0,3,10,M,4,5,M
SO63499,49.99 €,8,5,6,60000,Bachelors,Professional,1,2,10,M,3,3,M
SO63500,2.29 €,8,5,6,60000,Bachelors,Professional,1,2,10,M,2,3,M
SO63501,161.29 €,8,5,6,100000,Bachelors,Management,1,2,5,S,1,1,F
SO63502,32.60 €,8,5,6,90000,Bachelors,Professional,1,0,1,M,4,4,F
SO63503,1735.98 €,8,5,6,40000,Partial College,Clerical,1,0,2,S,2,2,M
SO63504,2457.33 €,8,5,7,70000,High School,Professional,1,2,5,M,1,5,F
SO63505,2487.33 €,8,5,7,90000,High School,Management,1,3,10,M,1,4,M
SO63506,2329.98 €,8,5,7,170000,Partial High School,Professional,1,2,11,M,5,0,M
SO63507,8.99 €,8,5,6,60000,Bachelors,Management,1,0,11,M,1,2,M
SO63508,120.00 €,8,5,6,60000,Partial College,Professional,1,1,5,M,1,2,M
SO63509,151.27 €,8,5,6,60000,Partial College,Professional,1,2,11,S,1,2,M
SO63510,39.98 €,8,5,6,60000,Graduate Degree,Skilled Manual,1,0,2,M,1,1,F
SO63511,21.49 €,8,5,6,40000,Partial College,Skilled Manual,1,2,10,S,0,0,M
SO63512,59.98 €,8,5,6,20000,Partial High School,Clerical,0,2,1,M,1,2,M
SO63513,68.97 €,8,5,6,100000,Partial College,Professional,1,1,1,M,2,5,F
SO63514,86.58 €,8,5,6,60000,Bachelors,Professional,0,1,1,M,3,4,M
SO63515,93.48 €,8,5,6,40000,Bachelors,Professional,0,2,10,S,0,0,M
SO63516,114.96 €,8,5,6,90000,Partial College,Professional,1,1,10,M,0,2,M
SO63517,38.98 €,8,5,6,60000,Graduate Degree,Management,1,2,11,M,0,3,M
SO63518,36.59 €,8,5,6,70000,Partial High School,Skilled Manual,1,2,11,M,1,2,M
SO63519,124.45 €,8,5,6,70000,Bachelors,Management,1,3,11,M,0,5,F
SO63520,69.99 €,8,5,6,60000,Graduate Degree,Management,1,2,11,M,0,3,F
SO63521,39.98 €,8,5,6,110000,Partial College,Professional,1,4,10,M,3,5,M
SO63522,4.99 €,8,5,6,130000,Bachelors,Management,1,4,5,M,3,2,F
SO63523,69.99 €,8,5,6,130000,Partial College,Professional,1,1,1,M,4,2,F
SO63524,4.99 €,8,5,6,80000,High School,Management,1,4,10,M,1,5,F
SO63525,31.27 €,8,5,6,10000,Bachelors,Manual,1,0,1,M,0,1,F
SO63526,29.98 €,8,5,6,30000,Graduate Degree,Clerical,1,0,1,M,0,1,F
SO63527,6.28 €,8,5,6,30000,Partial College,Clerical,1,2,1,S,2,2,M
SO63528,98.96 €,8,5,6,20000,Partial High School,Manual,0,2,1,S,0,0,M
SO63529,36.27 €,8,5,6,10000,Bachelors,Manual,1,0,1,M,0,1,F
SO63530,39.99 €,8,5,6,40000,Partial High School,Skilled Manual,1,3,11,M,1,2,F
SO63531,589.98 €,8,5,6,80000,Bachelors,Management,1,1,5,M,1,2,M
SO63532,2341.46 €,8,5,7,70000,Graduate Degree,Professional,1,0,5,M,0,2,F
SO63533,2420.45 €,8,5,8,40000,Partial College,Clerical,1,0,2,S,3,3,F
SO63534,2461.55 €,8,5,8,110000,Bachelors,Management,1,4,10,M,4,3,F
SO63535,2418.05 €,8,5,7,70000,High School,Professional,0,3,5,M,1,5,M
SO63536,1700.99 €,8,5,7,70000,Bachelors,Professional,1,2,10,S,0,0,M
SO63537,1808.45 €,8,5,7,120000,Partial High School,Management,0,4,11,S,5,0,F
SO63538,2354.98 €,8,5,7,70000,Bachelors,Professional,0,4,11,S,0,0,M
SO63539,2297.28 €,8,5,7,70000,Bachelors,Professional,0,1,10,S,0,0,M
SO63540,2393.06 €,8,5,8,120000,High School,Professional,1,3,10,S,4,5,M
SO63541,2384.07 €,8,5,7,70000,Graduate Degree,Professional,1,0,5,S,0,4,F
SO63542,561.48 €,8,5,6,60000,Partial College,Skilled Manual,1,2,10,S,0,0,M
SO63543,608.96 €,8,5,6,70000,Partial College,Skilled Manual,1,2,10,M,0,0,M
SO63544,1700.99 €,8,5,6,60000,Bachelors,Skilled Manual,1,2,5,S,2,4,F
SO63545,1134.47 €,8,5,6,40000,Bachelors,Professional,0,0,1,S,0,0,M
SO63546,2433.04 €,8,5,7,100000,Bachelors,Management,1,4,11,M,3,2,M
SO63547,2418.05 €,8,5,8,80000,Graduate Degree,Management,1,3,1,M,5,5,F
SO63548,1283.82 €,8,5,6,20000,Partial College,Manual,0,0,1,S,0,0,M
SO63549,2413.06 €,8,5,8,70000,Bachelors,Professional,1,1,10,S,0,0,F
SO63550,2419.06 €,8,5,7,70000,Bachelors,Professional,0,3,11,S,0,0,M
SO63551,28.48 €,8,6,6,90000,Bachelors,Management,1,1,2,M,4,4,M
SO63552,31.27 €,8,6,6,40000,Bachelors,Management,1,2,10,M,0,2,M
SO63553,24.99 €,8,6,6,60000,Partial College,Skilled Manual,1,1,10,M,0,1,F
SO63554,37.27 €,8,6,6,60000,Bachelors,Professional,1,3,10,S,4,4,F
SO63555,8.99 €,8,6,6,10000,High School,Skilled Manual,1,2,10,M,0,5,M
SO63556,1725.98 €,8,6,6,150000,High School,Professional,1,3,1,M,4,3,M
SO63557,1735.98 €,8,6,6,60000,Graduate Degree,Skilled Manual,1,0,1,M,0,0,F
SO63558,629.96 €,8,6,7,20000,Partial High School,Manual,1,2,2,S,0,0,F
SO63559,1732.26 €,8,6,7,30000,Bachelors,Clerical,1,0,1,M,0,1,M
SO63560,2294.99 €,8,6,8,10000,High School,Manual,1,1,1,S,2,2,F
SO63561,2385.95 €,8,6,7,100000,High School,Professional,0,2,5,M,4,3,F
SO63562,2362.27 €,8,6,7,40000,Graduate Degree,Clerical,1,0,1,S,0,0,M
SO63563,34.99 €,8,6,6,60000,Partial College,Skilled Manual,1,1,5,M,0,1,F
SO63564,53.99 €,8,6,6,40000,High School,Professional,1,2,5,M,1,2,F
SO63565,78.48 €,8,6,6,30000,Partial High School,Clerical,0,2,1,S,0,0,M
SO63566,23.78 €,8,6,6,60000,Partial College,Professional,1,1,11,S,1,2,M
SO63567,90.58 €,8,6,6,60000,Bachelors,Professional,1,0,1,M,3,4,F
SO63568,49.48 €,8,6,6,70000,Graduate Degree,Professional,1,3,11,M,5,5,F
SO63569,73.96 €,8,6,6,40000,Partial College,Clerical,1,1,2,M,0,1,M
SO63570,29.99 €,8,6,6,130000,Graduate Degree,Management,1,3,1,M,3,2,M
SO63571,69.97 €,8,6,6,40000,Bachelors,Professional,0,1,5,S,0,0,M
SO63572,93.49 €,8,6,6,40000,Partial College,Skilled Manual,1,1,10,S,0,0,M
SO63573,49.97 €,8,6,6,40000,Partial College,Clerical,1,1,1,M,0,2,F
SO63574,31.92 €,8,6,6,60000,Partial College,Professional,1,1,5,M,1,2,M
SO63575,23.97 €,8,6,6,60000,Bachelors,Professional,1,1,5,M,0,1,F
SO63576,39.98 €,8,6,6,80000,Graduate Degree,Management,1,2,10,S,0,4,F
SO63577,49.90 €,8,6,6,40000,Partial High School,Clerical,0,2,10,S,0,0,M
SO63578,103.48 €,8,6,6,110000,Bachelors,Management,1,2,2,M,3,1,F
SO63579,12.94 €,8,6,6,80000,Graduate Degree,Skilled Manual,1,0,2,S,0,4,F
SO63580,64.47 €,8,6,6,30000,High School,Skilled Manual,1,2,10,M,0,0,M
SO63581,21.98 €,8,6,6,40000,High School,Professional,0,2,5,M,1,2,M
SO63582,21.98 €,8,6,6,60000,Graduate Degree,Skilled Manual,1,0,2,S,0,1,M
SO63583,33.98 €,8,6,6,110000,Partial College,Professional,1,4,10,S,4,2,M
SO63584,33.98 €,8,6,6,30000,Graduate Degree,Clerical,1,0,1,M,0,3,F
SO63585,4.99 €,8,6,6,30000,Bachelors,Clerical,0,1,2,S,1,1,M
SO63586,28.99 €,8,6,6,20000,Partial High School,Manual,0,2,1,S,0,0,M
SO63587,4.99 €,8,6,6,90000,High School,Management,1,3,11,M,1,4,M
SO63588,74.98 €,8,6,6,110000,Partial College,Professional,0,4,5,M,3,3,M
SO63589,85.48 €,8,6,6,90000,Partial College,Professional,1,3,5,M,4,4,F
